Unnamed: 0,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
83639,hyundai,Hyundai i30,red,05/2023,2023,41090,206,280,Automatic,Petrol,"8,7 l/100 km",191 g/km,3500.0,N 2.0 T-GDi 8-DCT N Performance  NAVI/LED/LEDER
88020,kia,Kia Sportage,white,09/2013,2013,8990,85,116,Manual,Diesel,"5,3 l/100 km",140 g/km,216000.0,ProCeed GT-Challenge*LEDER*KLIMA*ALU*SHZ*PDC*LED
31417,bmw,BMW 520,black,10/2013,2013,16850,135,184,Automatic,Diesel,"4,8 l/100 km",127 g/km,83300.0,d*Sport*Kamera*Bi-Xenon*Navi*GSD*Leder*Sthzg
41574,bmw,BMW M4,green,03/2021,2021,93900,276,375,Automatic,Petrol,"10,2 l/100 km",234 g/km,7000.0,Competition Race Track Carbon Keramik Garanti
69497,ford,Ford Focus,red,07/2019,2019,23980,140,190,Manual,Diesel,"4,8 l/100 km",125 g/km,42023.0,ST 2.0TDCI LED Navi Parkassist Kamera ACC B&O LM19
62901,ford,Ford Fiesta,red,01/2015,2015,11230,74,101,Automatic,Petrol,"4,9 l/100 km",114 g/km,54316.0,1.0 EcoBoost SYNC Edition Aut. *NAVI*PDC
29631,bmw,BMW X1,black,11/2011,2011,9590,110,150,Manual,Petrol,"8,2 l/100 km",191 g/km,170840.0,Baureihe X1 sDrive 18i*Navi*Klima*Euro5*2hand
6078,audi,Audi R8,silver,09/2011,2011,129930,412,560,Automatic,Petrol,"13,9 l/100 km",329 g/km,25000.0,"GT Coupé 5.2 FSI quattro B&O, Einparkhilfe, Tem"
50042,dacia,Dacia Sandero,grey,06/2022,2022,15990,74,101,Manual,LPG,"5,2 l/100 km",119 g/km,7500.0,Stepway Comfort III
10956,audi,Audi A5,white,09/2015,2015,25950,180,245,Automatic,Diesel,"6,4 l/100 km",167 g/km,84622.0,Cabrio 3.0 TDI qu  3x   S-Line  Leder  Navi
34393,bmw,BMW 218,blue,03/2016,2016,13480,110,150,Manual,Diesel,"4,1 l/100 km",109 g/km,124900.0,218d Active Tourer 8FACH NAVI SHZ PDC KAMERA
4006,audi,Audi TT,silver,05/2008,2008,8999,147,200,Manual,Petrol,"7,7 l/100 km",183 g/km,231000.0,Coupe*2.0TFSI*SportAGA*S-line*Klima*
39019,bmw,BMW 220,grey,11/2019,2019,30990,135,184,Automatic,Petrol,"5,8 l/100 km",132 g/km,26800.0,i Coupé M-Sport Automatik Navi 1.Hand
18395,audi,Audi Q7,white,04/2019,2019,52888,210,286,Automatic,Diesel,"6,9 l/100 km",180 g/km,83000.0,50 TDI quattro S-Line MATRIX-LED HUD LUFT AHK
5898,audi,Audi A7,black,04/2011,2011,21500,220,299,Automatic,Petrol,10 l/100 km,- (g/km),143500.0,A7 3.0 TFSI quattro S tronic
2866,audi,Audi A3,blue,06/2006,2006,2850,103,140,Manual,Diesel,"5,5 l/100 km",- (g/km),240000.0,A3 2.0 TDI Ambiente
14011,audi,Audi S4,black,12/2017,2017,41990,260,354,Automatic,Petrol,"7,6 l/100 km",175 g/km,50869.0,Avant 3.0 TFSI quattro
96574,land-rover,Land Rover Discovery Sport,black,10/2022,2022,47988,150,204,Automatic,Diesel,"5,3 l/100 km",176 g/km,10.0,D200 AWD Aut S Leder PiviP Kessy
30266,bmw,BMW X1,black,08/2012,2012,15450,135,184,Manual,Diesel,"5,5 l/100 km",146 g/km,94000.0,xDrive 20d MOD.2013+SHZ+1HAND+GARANTIE
16968,audi,Audi RS5,grey,12/2019,2019,69789,331,450,Automatic,Petrol,"9,1 l/100 km",207 g/km,19500.0,Sportback 2.9 TFSI Keramik+Anschlussgarantie
76996,honda,Honda HR-V,white,02/2020,2020,25950,134,182,Automatic,Petrol,6 l/100 km,137 g/km,25600.0,Sport*DAB-Tuner*SHZ*AUT*NAVI*SPORTPAKET*
20316,audi,Audi A4,silver,12/2021,2021,33486,120,163,Automatic,Diesel,,- (g/km),23620.0,Avant 35 TDI Navi/ACC/PDC V+H/SHZ/18 Zoll
34028,bmw,BMW 435,white,08/2015,2015,26900,230,313,Automatic,Diesel,"5,6 l/100 km",146 g/km,158600.0,Baureihe M4 Cabrio
20922,audi,Audi A3,,06/2022,2022,32370,110,150,Automatic,Diesel,"4,5 l/100 km",117 g/km,27414.0,Limousine advanced 35 TDI S-tronic Nav/Kam/sound/A
34484,bmw,BMW X1,brown,03/2016,2016,15495,110,150,Automatic,Diesel,"4,7 l/100 km",124 g/km,246000.0,sDrive 18d xLine *Panorama - Teilleder*
60652,ford,Ford Focus,black,07/2012,2012,3480,85,116,Manual,Diesel,"4,5 l/100 km",119 g/km,267000.0,Turnier 1.6 TDCi Trend*NAVI*KLIMA*PDC*115PS*
55161,fiat,Fiat 500,white,12/2019,2019,10998,51,69,Manual,Petrol,"5,5 l/100 km",126 g/km,78846.0,1.2 8V S&S Lounge LM-Felgen Tempomat
86207,jeep,Jeep Grand Cherokee,white,07/2017,2017,33490,216,294,Automatic,Petrol,10 l/100 km,233 g/km,92400.0,3.6l V6 Summit Aut. LPG * VOLL *
70204,ford,Ford Fiesta,silver,02/2019,2019,15490,74,101,Manual,Petrol,5 l/100 km,113 g/km,53000.0,1.0 EcoBoost ST-Line 5-Tür. NAVI Winterp.
4298,audi,Audi A4,black,10/2009,2009,13900,155,211,Automatic,Petrol,"7,3 l/100 km",172 g/km,112000.0,Avant S line Sportpaket / plus  Automatik
55798,fiat,Fiat 500,grey,12/2021,2021,16990,51,69,Manual,Hybrid,"4,1 l/100 km",93 g/km,10.0,1.0 GSE N3 Hybrid SPORT grau
3783,audi,Audi A3,black,10/2008,2008,6490,118,160,Manual,Petrol,"6,6 l/100 km",152 g/km,183750.0,1.8 TFSI Ambiente Climatronic PDC
33776,bmw,BMW 520,black,09/2015,2015,21000,140,190,Automatic,Diesel,"4,7 l/100 km",124 g/km,158000.0,520d xDrive Aut. Luxury Line
7347,audi,Audi A3,blue,08/2013,2013,13250,77,105,Manual,Diesel,"3,8 l/100 km",101 g/km,135500.0,S line Sportpaket Leder Xenon
53592,fiat,Fiat 500L,white,03/2015,2015,8490,77,105,Manual,Petrol,"4,8 l/100 km",114 g/km,113083.0,Panda 0.9 Lounge
10377,audi,Audi A1,red,12/2015,2015,13200,70,95,Manual,Petrol,"4,2 l/100 km",97 g/km,63942.0,1.0 TFSI ultra Sportback
56561,fiat,Fiat Panda,red,06/2022,2022,14190,52,71,Manual,Hybrid,"4,9 l/100 km",112 g/km,7540.0,CITY LIFE HYBRID 1.0 GSE DAB BLUETOOTH KLIMA
96633,land-rover,Land Rover Range Rover Evoque,black,08/2022,2022,50988,120,163,Automatic,Diesel,"5,3 l/100 km",172 g/km,10.0,RR Evoque D165 R-Dyn S Pano PiviP BlackP Leder
57535,fiat,Fiat 500,white,06/2023,2023,15290,51,69,Manual,Petrol,"4,1 l/100 km",93 g/km,20.0,1.0 Hybrid Club 70PS
75414,ford,Ford Kuga,red,01/2023,2023,39490,110,150,Manual,Petrol,"5,6 l/100 km",120 g/km,5.0,ST-Line X /110KW / 1.5l / Frontkamera / ACC
45927,citroen,Citroen C3 Aircross,blue,09/2020,2020,20890,96,131,Automatic,Petrol,5 l/100 km,114 g/km,20800.0,1.2 PureTech Shine Navi
68309,ford,Ford Transit Connect,white,11/2018,2018,18000,74,101,Manual,Diesel,"5,6 l/100 km",129 g/km,81600.0,"Trend 1.5l EcoBlue, Klima, AHK"
13026,audi,Audi Q3,blue,03/2017,2017,22490,92,125,Manual,Petrol,"6,1 l/100 km",141 g/km,63893.0,1.4 TFSI 125 sport S line LED Nav SHZ PDC 18Z
78484,hyundai,Hyundai i40,white,04/2015,2015,15390,99,135,Manual,Petrol,"6,4 l/100 km",152 g/km,46022.0,"FIFA World Cup Edition cw, Unfallfrei, Service neu"
25105,bmw,BMW 320,grey,10/2005,2005,5600,110,150,Manual,Petrol,"7,4 l/100 km",178 g/km,125100.0,Roadster 2.2i Aut. Leder PDC Klima SPORTLENK
1987,audi,Audi A4,silver,01/2001,2001,900,85,116,Automatic,Diesel,"5,3 l/100 km",143 g/km,500000.0,Avant 1.9 TDI  AUTOMATIC
99262,mazda,Mazda CX-3,red,05/2018,2018,18990,88,120,Manual,Petrol,"5,9 l/100 km",137 g/km,47127.0,2.0 SKYACTIV Exclusive LED NAVI AHK SHZ DAB
56683,fiat,Fiat 500C,white,11/2022,2022,20980,52,71,Manual,Petrol,"4,1 l/100 km",93 g/km,10.0,Dolcevita 1.0 Mild Hybrid EU6d Apple CarPlay Andro
35440,bmw,BMW 120,white,04/2016,2016,18990,140,190,Automatic,Diesel,"3,9 l/100 km",103 g/km,119000.0,d M Sport Autom./Klima/Navi/LED/SHZ
16260,audi,Audi A5,white,05/2018,2018,34990,140,190,Automatic,Diesel,"4,7 l/100 km",124 g/km,21894.0,Cabrio 2.0-TDI S-Line S-tr LED/MMI+/V-COCK/19
60281,ford,Ford S-Max,silver,10/2011,2011,9999,147,200,Automatic,Diesel,"6,6 l/100 km",175 g/km,200000.0,2.2 TDCi 200PS Automatik /7 Sitzer Tüv neu
25464,bmw,BMW 330,blue,09/2006,2006,4500,150,204,Automatic,Diesel,"6,6 l/100 km",177 g/km,215900.0,Cd Edition Exclusive
74711,ford,Ford Focus,blue,01/2023,2023,29810,114,155,Manual,Hybrid,"4,1 l/100 km",111 g/km,5.0,Turnier ST-Line X 1.0 155PS mHEV UPE=38500!     *
31508,bmw,BMW 114,black,01/2013,2013,8950,,,Manual,Diesel,"4,3 l/100 km",114 g/km,175000.0,xDrive30d Sport Edition
23576,bmw,BMW 316,black,03/1998,1998,1950,75,102,Manual,Petrol,"7,8 l/100 km",185 g/km,218000.0,i*Klimaautomatik*SHD*
25901,bmw,BMW 318,silver,09/2006,2006,5200,95,129,Automatic,Petrol,"7,9 l/100 km",- (g/km),230000.0,318i Aut.
54195,fiat,Fiat Ducato,white,09/2017,2017,24999,109,148,Manual,Diesel,,- (g/km),130000.0,Ducato L3
19309,audi,Audi Q2,silver,03/2020,2020,23690,110,150,Manual,Petrol,"5,4 l/100 km",123 g/km,41000.0,35 TFSI design (GAB)
65785,ford,Ford Focus,black,10/2017,2017,32500,257,349,Manual,Petrol,"7,7 l/100 km",175 g/km,53000.0,2.3 EcoBoost RS
40953,bmw,BMW X1,silver,06/2020,2020,34440,140,190,Automatic,Diesel,"4,5 l/100 km",117 g/km,11668.0,sDrive20d Advantage RfK.Tempo.Parkass.Navi.SH
93326,kia,Kia Sportage,white,03/2023,2023,46950,132,179,Automatic,Petrol,6 l/100 km,137 g/km,50.0,1.6T 180 AWD DCT7 GT-LINE+PANODACH+PANORAMADISPLAY
51493,dodge,Dodge Grand Caravan,grey,07/2019,2019,19999,211,287,Automatic,Petrol,,- (g/km),67000.0,Aut. KAMERA~NAVI~ALCANTARA~7SITZER
45939,citroen,Citroen Berlingo,grey,04/2020,2020,25080,96,131,Manual,Diesel,,- (g/km),49800.0,Multispace BlueHDI 130 Feel SHZ AHK
93664,lamborghini,Lamborghini Huracan,yellow,10/2017,2017,279900,470,639,Automatic,Petrol,"14,8 l/100 km",342 g/km,24986.0,Performante NovitecExterior/Schalensitz
34812,bmw,BMW 535,grey,03/2016,2016,19980,230,313,Automatic,Diesel,"5,9 l/100 km",156 g/km,222400.0,d Touring xDrive NaviProf l HUD l M Technic l Face
6589,audi,Audi A1,red,11/2012,2012,12950,90,122,Manual,Petrol,"5,3 l/100 km",126 g/km,70083.0,Ambition 1.4 TFSI /2-Zonen Klimaa/SHZ/NAV
13780,audi,Audi Q2,red,03/2017,2017,20950,110,150,Manual,Petrol,"5,8 l/100 km",130 g/km,51520.0,Sport AHK NAVI PDC LED SHZ Klima GRA App
77525,hyundai,Hyundai H-1,white,09/2011,2011,4100,85,116,Manual,Diesel,"7,6 l/100 km",199 g/km,390000.0,H 1.  AUS 1 HAND
66163,ford,Ford Kuga,silver,09/2017,2017,14900,110,150,Manual,Diesel,"4,7 l/100 km",122 g/km,162000.0,Titanium
95139,land-rover,Land Rover Range Rover Evoque,grey,03/2019,2019,40490,132,179,Automatic,Diesel,"5,8 l/100 km",152 g/km,51651.0,"D180 *First Edition*21"" Pano"
29523,bmw,BMW 120,black,01/2011,2011,10900,125,170,Manual,Petrol,8 l/100 km,190 g/km,122000.0,1 Lim. 120i*M Sportpaket*Navi*Leder*S-Dach*LED*
28820,bmw,BMW 320,white,06/2010,2010,12800,125,170,Manual,Petrol,"6,6 l/100 km",- (g/km),151000.0,3er 320i Cabrio
23929,bmw,BMW 320,silver,11/2000,2000,2300,100,136,Manual,Diesel,"5,9 l/100 km",156 g/km,280000.0,320d touring
96898,land-rover,Land Rover Defender,green,05/2023,2023,71999,147,200,Automatic,Diesel,"9,1 l/100 km",239 g/km,4900.0,90 D200 SE Luftfederung Offroadpaket
4765,audi,Audi A4,grey,12/2010,2010,12200,105,143,Automatic,Diesel,"5,9 l/100 km",- (g/km),134000.0,Avant 2.0 TDI DPF multitronic Ambiente
26177,bmw,BMW 318,grey,09/2007,2007,7500,105,143,Manual,Diesel,"4,7 l/100 km",- (g/km),320000.0,318d DPF
6511,audi,Audi Q3,grey,06/2012,2012,13500,103,140,Manual,Diesel,"5,2 l/100 km",- (g/km),155000.0,2.0 TDI
67766,ford,Ford C-Max,black,12/2018,2018,19680,110,150,Manual,Petrol,"6,9 l/100 km",159 g/km,43610.0,"Titanium - XENON, Navi, Parkassist., Winterp., WR"
20566,audi,Audi Q3,blue,09/2022,2022,38690,110,150,Automatic,Diesel,"4,7 l/100 km",125 g/km,6532.0,35 TDI quattro S-tronic advanced
77963,hyundai,Hyundai SANTA FE,brown,07/2014,2014,18500,145,197,Manual,Diesel,"6,1 l/100 km",159 g/km,87100.0,Premium 4WD LEDER NAVI XENON
95895,land-rover,Land Rover Range Rover Velar,grey,01/2020,2020,54950,202,275,Automatic,Diesel,"6,6 l/100 km",173 g/km,41271.0,RDyn S D275 AHK LED Black Pack
18782,audi,Audi A4,grey,10/2020,2020,32490,140,190,Automatic,Diesel,"5,3 l/100 km",139 g/km,158800.0,40 TDI q. S-Tronic S-Line 2x edition on
6305,audi,Audi Q7,brown,08/2012,2012,20999,180,245,Automatic,Diesel,"7,4 l/100 km",196 g/km,235000.0,3.0 TDI quattro S Line Panorama Navi Xenon
79534,hyundai,Hyundai i30,white,10/2017,2017,12900,74,101,Manual,Petrol,"5,8 l/100 km",136 g/km,103600.0,Trend Elektro Navi *SOH 100%* ACC Klimaautom DAB K
15641,audi,Audi Q3,black,08/2018,2018,34949,162,220,Automatic,Petrol,"7,2 l/100 km",168 g/km,21417.0,design 2.0 TFSI qu. S tronic 2x S line Leder Navi
32299,bmw,BMW X1,grey,05/2014,2014,17599,110,150,Automatic,Petrol,"8,4 l/100 km",195 g/km,83000.0,sDrive 18i Sportline AUTOMATIK/H&K/XEN/KAM/SH
95946,land-rover,Land Rover Discovery Sport,grey,08/2020,2020,47100,177,241,Automatic,Diesel,"6,5 l/100 km",170 g/km,19300.0,D240 AWD R-Dynamic *Black Pack*
12392,audi,Audi A3,silver,03/2016,2016,13480,81,110,Manual,Diesel,"3,8 l/100 km",101 g/km,139523.0,Sportback*TopZustand*139TKm*NAVI*SHZ*Garantie
61899,ford,Ford Fiesta,red,03/2014,2014,5700,134,182,Manual,Petrol,"5,9 l/100 km",140 g/km,93650.0,ST 8-fach bereift
83106,hyundai,Hyundai IONIQ 5,white,12/2022,2022,46700,168,228,Automatic,Electric,,0 g/km,4000.0,"MJ23 RWD 77,4 kWh Intuitive / Navi / ACC / PDC + K"
49422,dacia,Dacia Dokker,black,02/2019,2019,15499,80,109,Manual,LPG,"7,4 l/100 km",169 g/km,46400.0,SCe 110 LPG  Navi/Allwetterreifen/Klima
10703,audi,Audi A1,black,08/2015,2015,15399,66,90,Automatic,Diesel,4 l/100 km,104 g/km,140600.0,"1.4 TDI S-Tronic NAVI*PDC*Allwetterreifen*16"""
99659,mazda,Mazda CX-5,grey,09/2019,2019,27500,135,184,Manual,Diesel,"5,2 l/100 km",138 g/km,31095.0,Sports-Line AWD (KF) *MWST AUSWEIS.*
87234,jeep,Jeep Renegade,blue,01/2023,2023,25990,88,120,Manual,Petrol,"6,1 l/100 km",141 g/km,99.0,LIMITED 1.0 T-GDI NAV PARKPAKET CARPLAY
69783,ford,Ford Mondeo,red,05/2019,2019,30750,132,179,Automatic,Diesel,"6,3 l/100 km",165 g/km,59100.0,ST-Line AWD 4x4
8002,audi,Audi Q3,black,08/2013,2013,20990,155,211,Automatic,Petrol,"7,7 l/100 km",182 g/km,100809.0,2.0 TFSI Quattro *MMI-Navi*Xenon*Winterpaket*
31954,bmw,BMW 316,blue,02/2014,2014,17950,100,136,Automatic,Petrol,"5,9 l/100 km",137 g/km,38845.0,*AUTOMATIK*RENTNER-FAHRZEUG*WENIG-KM*1.HAND
44041,citroen,Citroen Jumper,white,03/2012,2012,4750,96,131,Manual,Diesel,"7,4 l/100 km",195 g/km,260000.0,Kastenwagen 2.2 Diesel Motorschaden
75033,ford,Ford Fiesta,grey,04/2023,2023,24410,92,125,Automatic,Hybrid,"4,6 l/100 km",113 g/km,7.0,"ST-Line 1,0 125PS Aut.Voll-LED/Winterp/Klimaaut."
50248,dacia,Dacia Spring,black,12/2022,2022,23990,33,45,Automatic,Electric,305 km (Ort),230 km Reichweite,50.0,ESSENTIAL
76777,honda,Honda HR-V,white,03/2018,2018,17950,96,131,Automatic,Petrol,"5,2 l/100 km",120 g/km,71000.0,1.5 i-VTEC CVT Elegance
31349,bmw,BMW 320,black,05/2013,2013,17890,135,184,Automatic,Diesel,"5,7 l/100 km",150 g/km,135393.0,d xDrive Coupe-1.Besitz-MwSt-Top Extras
55805,fiat,Fiat 500e,grey,05/2021,2021,21990,87,118,Automatic,Electric,,0 g/km,37467.0,Icon 42 kWh Komfort + Winter Paket
93079,kia,Kia XCeed,silver,05/2023,2023,34990,100,136,Automatic,Diesel,5 l/100 km,131 g/km,15.0,XCEED 1.6 CRDI DCT7 48V SPIRIT MJ23 XCLUSIVE
66809,ford,Ford Mustang,yellow,06/2018,2018,51790,331,450,Automatic,Petrol,"12,5 l/100 km",268 g/km,32095.0,Cabrio 5.0 V8 GT Aut. *California-Gelb*
5698,audi,Audi A6,black,06/2011,2011,15000,150,204,Automatic,Diesel,"5,1 l/100 km",- (g/km),174000.0,3.0 TDI S-Line TÜV Neu 4/25 mit Rechnung
76524,honda,Honda CR-V,brown,10/2017,2017,17950,114,155,Manual,Petrol,"7,4 l/100 km",173 g/km,122300.0,2.0 I-VTEC Elegance 4WD*Notbremss*AHK*
88535,kia,Kia Sportage,red,04/2016,2016,21999,97,132,Manual,Petrol,"6,3 l/100 km",147 g/km,49500.0,"Spirit 2WD, PDC, Navi, Leder, Bi-Xenon"
3358,audi,Audi A3,black,12/2007,2007,6999,103,140,Manual,Diesel,"5,5 l/100 km",- (g/km),174000.0,Coupe/Roadster 2.0 TFSI Coupe*Leder*Klimaaut
82103,hyundai,Hyundai KONA,grey,03/2021,2021,25900,100,136,Automatic,Electric,,305 km Reichweite,23338.0,Advantage Elektro 2WD Navi RFK SHZ LHZ
99494,mazda,Mazda CX-3,blue,05/2019,2019,17980,89,121,Manual,Petrol,"6,2 l/100 km",149 g/km,22404.0,FWD 5T 6GS AL-EXCLUSIVE ACAA Exclusive-Line
61576,ford,Ford Focus,white,10/2013,2013,5999,92,125,Manual,Petrol,"5,1 l/100 km",121 g/km,114800.0,Turnier Trend *FÜR GEWERBETREIBENDE*
44523,citroen,Citroen C1,blue,03/2015,2015,7790,51,69,Manual,Petrol,"4,1 l/100 km",97 g/km,79387.0,Feel 1.0 VTi +Klimaanlage+Garantie+
20389,audi,Audi A3,white,02/2021,2021,28444,150,204,Automatic,Hybrid,,0 g/km,25000.0,Sportback 40 TFSI E SPORT / VIRTUAL COCKPIT
48003,dacia,Dacia Lodgy,blue,05/2015,2015,9500,61,83,Manual,Petrol,"7,1 l/100 km",168 g/km,71812.0,Laureate TÜV NEU 1 HAND  KLIMA
48847,dacia,Dacia Lodgy,grey,02/2018,2018,12950,75,102,Manual,Petrol,"6,1 l/100 km",139 g/km,91350.0,"1,6 SCe 7-Sitzer KLIMA PDC SHZ NEBEL TEMPOMAT"
4567,audi,Audi A5,silver,06/2009,2009,19950,155,211,Manual,Petrol,"6,8 l/100 km",159 g/km,72892.0,Cabriolet 2.0 TFSI S-Line Plus 1. Hand Xenon
13255,audi,Audi TT RS,grey,11/2017,2017,47500,294,400,Automatic,Petrol,"7,9 l/100 km",187 g/km,100000.0,RS Coupe DSG Matrix RS Sitze Matrix 1 Hand
55755,fiat,Fiat Tipo,grey,12/2021,2021,18895,74,101,Manual,Petrol,"5,4 l/100 km",124 g/km,1280.0,Life 1.0  KlimaAT LED PDC KAMERA DAB FSE
76384,ford,Ford Tourneo Custom,orange,06/2023,2023,53990,125,170,Automatic,Diesel,"7,3 l/100 km",192 g/km,10.0,"L1 Titanium X Autom, NP 71.851+4 JAHRE GARANTIE"
32551,bmw,BMW 435,black,02/2014,2014,26950,230,313,Automatic,Diesel,"5,4 l/100 km",143 g/km,59000.0,d xDrive Coupe Sport Line-Leder-Navi *1.Hand*
12497,audi,Audi A3,silver,03/2016,2016,21880,110,150,Automatic,Diesel,"4,4 l/100 km",116 g/km,94911.0,Sportback 2.0 TDI Ambition XENON NAVI AHK
1961,audi,Audi TT,silver,07/2001,2001,13900,,,Manual,Other,,- (g/km),154920.0,Roadster 1.8T quattro Mokassin-Naht
4992,audi,Audi A4,black,04/2010,2010,8950,100,136,Manual,Diesel,"4,9 l/100 km",130 g/km,211000.0,2.0 TDI Avant Ultra*Navi*AHK*SHZ*scheckh*
70427,ford,Ford Kuga,white,10/2019,2019,19490,110,150,Manual,Petrol,"7,2 l/100 km",171 g/km,49921.0,4x2 Titanium 1.5 EcoBoost *AKTION*
79866,hyundai,Hyundai i30,grey,03/2018,2018,20000,202,275,Manual,Petrol,- (l/100 km),- (g/km),115440.0,I30N Perfomance
89959,kia,Kia Sportage,blue,08/2019,2019,22820,130,177,Automatic,Petrol,"6,5 l/100 km",149 g/km,57000.0,1.6 T DCT Vision +Navi+Kamera+AHK+LED
55021,fiat,Fiat 500C,white,02/2019,2019,15500,51,69,Manual,Petrol,,- (g/km),14500.0,500 C 1.2 8V Collezione
25954,bmw,BMW 650,silver,09/2006,2006,15980,270,367,Automatic,Petrol,"11,7 l/100 km",281 g/km,114452.0,"i Cabrio, Tempomat, Sitzheizung"
87225,jeep,Jeep Avenger,blue,05/2023,2023,32350,74,101,Manual,Petrol,"5,7 l/100 km",126 g/km,100.0,Altitude 1.2 Benzin mit Top Ausstattung
71762,ford,Ford Fiesta,red,06/2020,2020,14624,55,75,Manual,Petrol,"4,5 l/100 km",102 g/km,4856.0,1.1 S&S COOL&CONNECT
27323,bmw,BMW 318,blue,02/2009,2009,5400,105,143,Manual,Petrol,"6,3 l/100 km",- (g/km),237345.0,318i Touring
38134,bmw,BMW 420,silver,06/2018,2018,31990,140,190,Automatic,Diesel,"4,8 l/100 km",126 g/km,23213.0,dA xDrive G-Coupe Luxury LED/NAV/D-ASS/GSD/18
35944,bmw,BMW X3,blue,07/2017,2017,29870,190,258,Automatic,Diesel,"5,9 l/100 km",156 g/km,96842.0,xDrive30d Advantage +Navi +Teilleder +AHK
68895,ford,Ford Focus,blue,09/2019,2019,19900,110,150,Manual,Petrol,5 l/100 km,114 g/km,70000.0,Turnier Active 1.5 EcoBoost Panorama LED ALU NAVI
56889,fiat,Fiat 500X,grey,03/2023,2023,24590,88,120,Manual,Petrol,"5,9 l/100 km",135 g/km,10.0,1.0 FireFly Turbo LED Scheinwerfer
307,alfa-romeo,Alfa Romeo MiTo,black,09/2009,2009,3000,88,120,Manual,Diesel,"4,6 l/100 km",- (g/km),216142.0,1.6 JTDM
51257,daihatsu,Daihatsu Sirion,grey,03/2008,2008,3800,51,69,Manual,Petrol,5 l/100 km,118 g/km,87000.0,"Sirion 1.0 - Klima., Einparkhilfe, 9-fach bereift"
98197,mazda,Mazda CX-5,blue,07/2014,2014,15500,118,160,Manual,Petrol,"6,6 l/100 km",155 g/km,120585.0,SKYACTIV-G 160
96084,land-rover,Land Rover Discovery Sport,black,03/2020,2020,44490,110,150,Automatic,Diesel,"5,6 l/100 km",100 g/km,58836.0,D180 R-Dynamic SE
56563,fiat,Fiat 500,red,10/2022,2022,18190,52,71,Manual,Hybrid,"4,6 l/100 km",106 g/km,99.0,1.0 GSE HYBRID DOLCEVITA SCHIEBEDACH CARPLAY
78116,hyundai,Hyundai i20,silver,05/2014,2014,6990,63,86,Manual,Petrol,"4,9 l/100 km",- (g/km),46700.0,i20 1.2 Fifa World Cup Edition
98635,mazda,Mazda CX-5,black,07/2016,2016,18900,129,175,Automatic,Diesel,"5,5 l/100 km",144 g/km,96000.0,Sports-Line AWD/Navi/Automatik
75301,ford,Ford Kuga,red,02/2023,2023,33995,110,150,Manual,Petrol,"6,6 l/100 km",150 g/km,15.0,1.5EB ST-Line X *ACC*TWA*LED*WP*NAVI*
1051,alfa-romeo,Alfa Romeo Tonale,grey,12/2022,2022,29970,115,156,Automatic,Petrol,"5,9 l/100 km",134 g/km,14.0,SUPER 1.5 T 130PS 48-Hybrid AT7
98328,mazda,Mazda 6,grey,10/2015,2015,21490,129,175,Automatic,Diesel,"5,4 l/100 km",143 g/km,98797.0,Kombi Sports-Line *Allrad/LED/AHK/Leder/Bose*
80055,hyundai,Hyundai KONA,red,06/2018,2018,16950,88,120,Manual,Petrol,"5,2 l/100 km",117 g/km,50500.0,1.0T Trend 2WD *Navi*
11410,audi,Audi Cabriolet,blue,05/2016,2016,21450,92,125,Manual,Petrol,"5,6 l/100 km",- (g/km),85900.0,A3 1.4 TFSI Cabrio S line Sportpaket
9221,audi,Audi A6,black,08/2014,2014,17498,140,190,Automatic,Diesel,"4,6 l/100 km",122 g/km,150000.0,Avant 2.0TDI ULTRA NAVI+LED+R.KAMERA+AHK+SHZ
57616,fiat,Fiat 500,orange,03/2023,2023,19990,51,69,Manual,Hybrid,"4,1 l/100 km",93 g/km,20.0,C 1.0 GSE Hybrid Dolcevita
10234,audi,Audi A6,grey,04/2015,2015,23900,155,211,Automatic,Diesel,5 l/100 km,132 g/km,138000.0,3.0 TDI quattro S tronic*BiXenon/Kamera/Navi*
41830,bmw,BMW Z4,silver,05/2021,2021,42660,145,197,Automatic,Petrol,6 l/100 km,136 g/km,15510.0,sDrive20i Sport Line*18 Zoll*Memory*ACC*Harman Kar
34642,bmw,BMW X3,grey,02/2016,2016,23900,140,190,Automatic,Diesel,"4,9 l/100 km",129 g/km,98700.0,xDrive 20d AHK Pano Navi HuD El.Heckkl. RKam
91198,kia,Kia Niro,white,08/2020,2020,29988,150,204,Automatic,Electric,,455 km Reichweite,60870.0,e-Niro 64 kWh 204 Spirit LederP Nav 3-Phasen JBL
58817,ford,Ford Fiesta,blue,03/2008,2008,1200,44,60,Manual,Petrol,"5,9 l/100 km",140 g/km,162200.0,1.3 Style
23666,bmw,BMW Z3,black,04/1999,1999,6999,87,118,Manual,Petrol,,- (g/km),159000.0,Baureihe Z3 Roadster 1.9
93332,kia,Kia Stonic,white,06/2023,2023,23950,88,120,Manual,Petrol,"5,6 l/100 km",128 g/km,100.0,1.0 T-GDI GT-LINE *TECHNOLOGIE-PAKET*LED*
58160,ford,Ford Mondeo,silver,08/2005,2005,3000,92,125,Manual,Petrol,"7,9 l/100 km",187 g/km,172000.0,Turnier Titanium/ Neu Tüv
